,Região,UF,Cidade,Sexo,Faixa Etária,Data Finalização,Tempo Resposta,Nome Fantasia,Segmento de Mercado,Área,Assunto,Grupo Problema,Problema,Como Comprou Contratou,Procurou Empresa,Respondida,Situação,Avaliação Reclamação,Nota do Consumidor,Total,ï»¿RegiÃ£o,Faixa EtÃ¡ria,Data FinalizaÃ§Ã£o,Ãrea,SituaÃ§Ã£o,AvaliaÃ§Ã£o ReclamaÃ§Ã£o
6341,SE,RJ,Rio de Janeiro,M,entre 31 a 40 anos,03/12/2019,8.0,Light,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Contrato / Oferta,Dificuldade para contratar / recusa injustificada,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6342,S ,PR,Ponta Grossa,F,entre 31 a 40 anos,12/12/2019,10.0,Copel - Companhia Paranaense de Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Renegociação / parcelamento de dívida,Domicílio,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6343,SE,SP,Jardinópolis,M,entre 21 a 30 anos,06/12/2019,2.0,CPFL Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Renegociação / parcelamento de dívida,Domicílio,N,S,Finalizada avaliada,Resolvida,5.0,1,,,,,,
6344,S ,PR,Curitiba,F,entre 41 a 50 anos,08/12/2019,1.0,Copel - Companhia Paranaense de Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6345,NE,CE,Fortaleza,M,até 20 anos,27/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Não comprei / contratei,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6346,NE,PB,João Pessoa,F,entre 41 a 50 anos,17/12/2019,0.0,Energisa Paraíba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Telefone,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6347,CO,MS,Iguatemi,F,entre 21 a 30 anos,24/12/2019,0.0,Energisa Mato Grosso do Sul ,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Serviço não realizado no prazo ou incompleto,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6348,CO,MT,Cuiabá,F,entre 21 a 30 anos,18/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6349,SE,RJ,Rio de Janeiro,F,entre 41 a 50 anos,27/12/2019,7.0,Light,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Interrupção/instabilidade do fornecimento,Loja física,S,S,Finalizada avaliada,Resolvida,3.0,1,,,,,,
6350,NE,BA,Salvador,F,entre 51 a 60 anos,02/12/2019,7.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Não comprei / contratei,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6351,SE,MG,Caratinga,F,entre 31 a 40 anos,26/12/2019,0.0,Energisa Minas Gerais,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6352,CO,MT,Rondonópolis,F,entre 31 a 40 anos,09/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6353,CO,DF,Brasília,F,entre 31 a 40 anos,30/12/2019,3.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Demanda não resolvida / não respondida / respondida após o prazo,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6354,SE,SP,Cajamar,F,entre 41 a 50 anos,30/12/2019,10.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Má qualidade do serviço,Telefone,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6355,N ,RO,Cacoal,M,entre 31 a 40 anos,12/12/2019,2.0,Eletrobrás Distribuição Rondônia (Ceron),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Danos materiais causados por falha na prestação do serviço (queima de aparelhos elétricos),Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6356,NE,MA,São Luís,F,entre 31 a 40 anos,17/12/2019,9.0,CEMAR,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Internet,N,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6357,NE,CE,Juazeiro do Norte,M,entre 31 a 40 anos,12/12/2019,9.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,N,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6358,NE,CE,Aracoiaba,F,entre 21 a 30 anos,10/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Loja física,S,S,Finalizada avaliada,Não Resolvida,5.0,1,,,,,,
6359,SE,RJ,Rio de Janeiro,M,entre 61 a 70 anos,06/12/2019,7.0,Light,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Dificuldadede de contato / acesso,Não comprei / contratei,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6360,CO,MT,Cuiabá,M,entre 61 a 70 anos,12/12/2019,2.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Domicílio,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6361,CO,DF,Brasília,M,entre 31 a 40 anos,20/12/2019,8.0,Enel Distribuição Goiás (CELG),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Negativação indevida (SPC, Serasa, SCPC etc)",Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6362,NE,BA,Salvador,M,entre 31 a 40 anos,16/12/2019,3.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Loja física,S,S,Finalizada avaliada,Resolvida,4.0,1,,,,,,
6363,CO,MT,Conquista D'Oeste,M,entre 21 a 30 anos,25/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Domicílio,N,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6364,N ,RO,Rolim de Moura,M,entre 41 a 50 anos,23/12/2019,3.0,Eletrobrás Distribuição Rondônia (Ceron),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Loja física,S,S,Finalizada avaliada,Resolvida,1.0,1,,,,,,
6365,SE,SP,Santo André,F,entre 31 a 40 anos,27/12/2019,2.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Dificuldade / atraso na devolução de valores pagos / reembolso / retenção de valores,Domicílio,S,S,Finalizada avaliada,Resolvida,5.0,1,,,,,,
6366,CO,GO,Aragarças,M,entre 31 a 40 anos,07/12/2019,9.0,Enel Distribuição Goiás (CELG),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Não comprei / contratei,N,S,Finalizada avaliada,Resolvida,3.0,1,,,,,,
6367,SE,SP,São Paulo,F,entre 31 a 40 anos,28/12/2019,5.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Má qualidade do serviço,Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6368,SE,SP,Santos,M,entre 61 a 70 anos,05/12/2019,7.0,CPFL Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Informação,"Dados pessoais ou financeiros consultados, coletados, publicados ou repassados sem autorização",Não comprei / contratei,S,S,Finalizada avaliada,Resolvida,3.0,1,,,,,,
6369,SE,SP,Praia Grande,F,entre 41 a 50 anos,27/12/2019,1.0,CPFL Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Informação,Informações incompletas / inadequadas sobre o serviço,Telefone,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6370,CO,GO,Anápolis,M,entre 21 a 30 anos,04/12/2019,9.0,Enel Distribuição Goiás (CELG),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Contrato / Oferta,Não entrega do contrato ou documentação relacionada ao serviço,Loja física,S,S,Finalizada avaliada,Resolvida,1.0,1,,,,,,
6371,CO,MT,Cuiabá,M,entre 31 a 40 anos,19/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6372,CO,MT,Várzea Grande,F,entre 41 a 50 anos,05/12/2019,1.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Negativação indevida (SPC, Serasa, SCPC etc)",Não comprei / contratei,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6373,S ,RS,São Borja,M,entre 41 a 50 anos,13/12/2019,9.0,RGE - Rio Grande Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6374,NE,MA,Fortuna,F,entre 51 a 60 anos,30/12/2019,10.0,CEMAR,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Interrupção/instabilidade do fornecimento,Domicílio,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6375,NE,PE,Abreu e Lima,F,entre 21 a 30 anos,19/12/2019,7.0,Celpe,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Renegociação / parcelamento de dívida,Telefone,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6376,SE,SP,Cândido Mota,M,entre 61 a 70 anos,12/12/2019,1.0,Energisa Sul-Sudeste ,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Informação,Dados pessoais incorretos  dificuldade de retificação,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6377,NE,CE,Fortaleza,F,entre 61 a 70 anos,06/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,Má qualidade no atendimento presencial ou outros canais (exceto SAC),Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6378,CO,GO,Aparecida de Goiânia,M,entre 31 a 40 anos,27/12/2019,1.0,Enel Distribuição Goiás (CELG),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,Dificuldade de contato / acesso a outros canais (exceto SAC),Domicílio,S,S,Finalizada avaliada,Resolvida,4.0,1,,,,,,
6379,SE,MG,Belo Horizonte,M,entre 31 a 40 anos,11/12/2019,2.0,Cemig,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Dificuldade / atraso na devolução de valores pagos / reembolso / retenção de valores,Loja física,S,S,Finalizada avaliada,Resolvida,4.0,1,,,,,,
6380,NE,CE,Fortaleza,M,entre 31 a 40 anos,31/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6381,S ,RS,Caxias do Sul,M,entre 41 a 50 anos,24/12/2019,9.0,Enel Distribuição Rio (Ampla),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Loja física,N,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6382,SE,RJ,Resende,F,entre 41 a 50 anos,25/12/2019,10.0,Enel Distribuição Rio (Ampla),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Domicílio,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6383,CO,MT,Sinop,F,entre 31 a 40 anos,09/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,S,S,Finalizada avaliada,Resolvida,1.0,1,,,,,,
6384,NE,CE,Itaitinga,F,entre 21 a 30 anos,16/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6385,CO,MT,Cuiabá,M,entre 21 a 30 anos,25/12/2019,0.0,Energisa Mato Grosso,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6386,SE,SP,Cardoso,F,entre 61 a 70 anos,27/12/2019,9.0,Elektro,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Saúde e Segurança,"Risco, dano físico ou mal estar decorrente da prestação do serviço/utilização do produto",Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6387,SE,SP,São Paulo,M,entre 41 a 50 anos,07/12/2019,2.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Não comprei / contratei,N,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6388,NE,BA,Salvador,M,entre 31 a 40 anos,12/12/2019,8.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Dificuldadede de contato / acesso,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6389,SE,SP,São Paulo,F,entre 21 a 30 anos,12/12/2019,10.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Não comprei / contratei,N,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6390,SE,RJ,Rio de Janeiro,M,entre 31 a 40 anos,10/12/2019,6.0,Light,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Contrato / Oferta,Oferta não cumprida / serviço não fornecido/ venda enganosa / publicidade enganosa,Loja física,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6391,S ,PR,Rondon,F,entre 21 a 30 anos,25/12/2019,7.0,Copel - Companhia Paranaense de Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,Má qualidade no atendimento presencial ou outros canais (exceto SAC),Domicílio,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6392,CO,DF,Brasília,F,entre 41 a 50 anos,30/12/2019,1.0,CEB Distribuição,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,N,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6393,SE,SP,São Paulo,M,entre 51 a 60 anos,13/12/2019,8.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Informação,Informações incompletas / inadequadas sobre o serviço,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6394,NE,MA,Bacabal,F,entre 41 a 50 anos,08/12/2019,9.0,CEMAR,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança indevida / abusiva para alterar ou cancelar o contrato,Internet,S,S,Finalizada avaliada,Não Resolvida,3.0,1,,,,,,
6395,NE,CE,Aiuaba,M,entre 31 a 40 anos,02/12/2019,10.0,Enel Distribuição Ceará (Coelce),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,Cobrança por serviço não fornecido/ em desacordo com a utilização / fora do prazo,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6396,SE,RJ,Petrópolis,M,entre 21 a 30 anos,10/12/2019,8.0,Enel Distribuição Rio (Ampla),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Interrupção/instabilidade do fornecimento,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6397,SE,SP,São Paulo,M,entre 21 a 30 anos,16/12/2019,1.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Serviço não realizado no prazo ou incompleto,Domicílio,S,S,Finalizada avaliada,Resolvida,5.0,1,,,,,,
6398,S ,RS,São Borja,F,mais de 70 anos,13/12/2019,10.0,RGE - Rio Grande Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Domicílio,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6399,NE,BA,Feira de Santana,F,entre 41 a 50 anos,09/12/2019,3.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Demanda não resolvida / não respondida / respondida após o prazo,Loja física,S,S,Finalizada avaliada,Resolvida,1.0,1,,,,,,
6400,SE,SP,Jandira,M,entre 41 a 50 anos,14/12/2019,3.0,Copel - Companhia Paranaense de Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Não envio / atraso do boleto ou fatura / dificuldade com o pagamento,Não comprei / contratei,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6401,NE,BA,Bom Jesus da Lapa,F,entre 51 a 60 anos,11/12/2019,6.0,Coelba,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,Falta de acessibilidade ou de atendimento prioritário,Domicílio,N,S,Finalizada avaliada,Resolvida,5.0,1,,,,,,
6402,S ,PR,Cascavel,M,entre 31 a 40 anos,03/12/2019,5.0,Copel - Companhia Paranaense de Energia,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Vício de Qualidade,Serviço não realizado no prazo ou incompleto,Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
6403,SE,RJ,São Gonçalo,F,entre 31 a 40 anos,25/12/2019,6.0,Enel Distribuição Rio (Ampla),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Demanda não resolvida / não respondida / respondida após o prazo,Telefone,N,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6404,SE,MG,Santa Luzia,F,entre 51 a 60 anos,16/12/2019,2.0,Cemig,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Contrato / Oferta,Dificuldade para rescindir o contrato / cancelar o serviço,Domicílio,S,S,Finalizada avaliada,Resolvida,5.0,1,,,,,,
6405,SE,SP,São Bernardo do Campo,M,entre 31 a 40 anos,27/12/2019,1.0,Enel Distribuição São Paulo (Eletropaulo),Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Cobrança / Contestação,"Cobrança de tarifas, taxas, valores não previstos / não informados",Internet,S,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6406,NE,RN,Parnamirim,M,entre 31 a 40 anos,18/12/2019,0.0,Cosern,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,SAC - Demanda não resolvida / não respondida / respondida após o prazo,Não comprei / contratei,N,S,Finalizada não avaliada,Não Avaliada,,1,,,,,,
6407,SE,RJ,São João de Meriti,M,entre 41 a 50 anos,17/12/2019,6.0,Light,Energia Elétrica,"Água, Energia, Gás",Energia Elétrica,Atendimento / SAC,Má qualidade no atendimento presencial ou outros canais (exceto SAC),Loja física,S,S,Finalizada avaliada,Não Resolvida,1.0,1,,,,,,
